"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
748,01-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,111,NA
748,01-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,118,NA
748,01-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,87,NA
748,01-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,85,NA
748,16-01-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,86,NA
748,19-01-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,83,NA
748,21-01-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,92,NA
748,24-01-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,90,NA
748,27-01-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,93,NA
748,02-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,100,NA
748,02-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,95,NA
748,02-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,101,NA
748,02-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,103,NA
748,17-02-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,103,NA
748,20-02-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,87,NA
748,22-02-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,85,NA
748,24-02-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,87,NA
748,26-02-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,94,NA
748,03-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,84,NA
748,03-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,81,NA
748,03-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,87,NA
748,03-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,63,NA
748,15-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,73,NA
748,19-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,68,NA
748,22-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,89,NA
748,25-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,91,NA
748,28-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,69,NA
748,04-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,92,NA
748,04-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,104,NA
748,04-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,117,NA
748,04-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,92,NA
748,15-04-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,91,NA
748,19-04-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,78,NA
748,22-04-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,79,NA
748,25-04-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,74,NA
748,28-04-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,76,NA
748,05-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,96,NA
748,05-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,74,NA
748,05-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,50,NA
748,05-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,82,NA
748,17-05-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,89,NA
748,19-05-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,65,NA
748,22-05-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,86,NA
748,25-05-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,84,NA
748,28-05-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,85,NA
748,06-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,81,NA
748,06-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,61,NA
748,06-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,55,NA
748,06-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,56,NA
748,17-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,75,NA
748,19-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,82,NA
748,22-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,72,NA
748,25-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,67,NA
748,28-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,73,NA
748,07-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,77,NA
748,07-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,94,NA
748,07-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,66,NA
748,07-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,61,NA
748,17-07-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,50,NA
748,19-07-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,35,NA
748,22-07-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,79,NA
748,25-07-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,73,NA
748,28-07-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,73,NA
748,08-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,60,NA
748,08-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,55,NA
748,08-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,57,NA
748,08-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,68,NA
748,17-08-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,49,NA
748,19-08-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,52,NA
748,22-08-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,80,NA
748,25-08-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,75,NA
748,28-08-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,91,NA
748,09-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,85,NA
748,09-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,32,NA
748,09-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,85,NA
748,09-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,73,NA
748,17-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,63,NA
748,19-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,82,NA
748,22-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,84,NA
748,25-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,68,NA
748,28-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,49,NA
748,10-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,16,45,NA
748,10-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,15,48,NA
748,10-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,15,62,NA
748,10-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,15,57,NA
748,15-10-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,16,62,NA
748,19-10-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,14,69,NA
748,22-10-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,14,65,NA
748,25-10-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,15,68,NA
748,28-10-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,16,59,NA
748,11-01-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,63,NA
748,11-03-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,78,NA
748,11-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,66,NA
748,11-10-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,67,NA
748,17-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,71,NA
748,20-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,77,NA
748,23-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,62,NA
748,27-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,85,NA
748,29-11-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,93,NA
748,12-01-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,77,NA
748,12-04-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,68,NA
748,12-06-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,11,76,NA
748,12-09-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,13,77,NA
748,12-12-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,12,73,NA
748,18-12-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,75,NA
748,22-12-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,11,81,NA
748,26-12-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,46,NA
748,29-12-14,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,80,NA
742,01-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,13,65,NA
742,01-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12,67,NA
742,01-09-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,13,63,NA
742,01-11-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12,65,NA
742,16-01-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12,69,NA
742,19-01-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,13,66,NA
742,21-01-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,13,65,NA
742,24-01-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,13,64,NA
742,27-01-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,13,65,NA
742,02-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,10,65,NA
742,02-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,67,NA
742,02-09-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,65,NA
742,02-11-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,72,NA
742,17-02-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,66,NA
742,20-02-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,69,NA
742,22-02-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,74,NA
742,24-02-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,71,NA
742,26-02-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,73,NA
742,03-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,11,69,NA
742,03-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,73,NA
742,03-09-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,76,NA
742,03-11-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,73,NA
742,15-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,68,NA
742,19-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,71,NA
742,22-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,10,79,NA
742,25-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,72,NA
742,28-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,72,NA
742,04-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,13,66,NA
742,04-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,66,NA
742,04-09-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,70,NA
742,04-11-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,65,NA
742,15-04-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,69,NA
742,19-04-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,71,NA
742,22-04-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,72,NA
742,25-04-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,70,NA
742,28-04-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,64,NA
742,05-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,13,73,NA
742,05-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,73,NA
742,05-09-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,71,NA
742,05-11-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,73,NA
742,17-05-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,69,NA
742,19-05-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,67,NA
742,22-05-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,67,NA
742,25-05-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,68,NA
742,28-05-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,72,NA
742,06-03-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,12,74,NA
742,06-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,71,NA
742,06-09-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,75,NA
742,06-11-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,74,NA
742,17-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12,59,NA
742,19-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,69,NA
742,22-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,64,NA
742,25-06-14,Andhra Pradesh,Chittoor,"Near Nutrine Confectionery, Palamaner Road, Chittor",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,69,NA
